"385","0109",,"ВИРУСНЫЕ ИНФЕКЦИИ ЦЕНТРАЛЬНОЙ НЕРВНОЙ СИСТЕМЫ (A80-A89)","1",,1,
"386","0109A80","A80","Острый полиомиелит","385",,1,
"387","0109A800","A80.0","Острый паралитический полиомиелит, ассоциированный с вакциной","386",,1,
"388","0109A801","A80.1","Острый паралитический полиомиелит, вызванный диким завезенным вирусом","386",,1,
"389","0109A802","A80.2","Острый паралитический полиомиелит, вызванный диким природным вирусом","386",,1,
"390","0109A803","A80.3","Острый паралитический полиомиелит другой и неуточненный","386",,1,
"391","0109A804","A80.4","Острый непаралитический полиомиелит","386",,1,
"392","0109A809","A80.9","Острый полиомиелит неуточненный","386",,1,
"393","0109A81","A81","Медленные вирусные инфекции центральной нервной системы","385",,1,
"394","0109A810","A81.0","Болезнь Крейтцфельдта-Якоба","393",,1,
"395","0109A811","A81.1","Подострый склерозирующий панэнцефалит","393",,1,
"396","0109A812","A81.2","Прогрессирующая многоочаговая лейкоэнцефалопатия","393",,1,
"397","0109A818","A81.8","Другие медленные вирусные инфекции центральной нервной системы","393",,1,
"398","0109A819","A81.9","Медленная вирусная инфекция центральной нервной системы неуточненная","393",,1,
"399","0109A82","A82","Бешенство","385",,1,
"400","0109A820","A82.0","Лесное бешенство","399",,1,
"401","0109A821","A82.1","Городское бешенство","399",,1,
"402","0109A829","A82.9","Бешенство неуточненное","399",,1,
"403","0109A83","A83","Комариный вирусный энцефалит","385",,1,
"404","0109A830","A83.0","Японский энцефалит","403",,1,
"405","0109A831","A83.1","Западный лошадиный энцефалит","403",,1,
"406","0109A832","A83.2","Восточный лошадиный энцефалит","403",,1,
"407","0109A833","A83.3","Энцефалит Сент-Луис","403",,1,
"408","0109A834","A83.4","Австралийский энцефалит","403",,1,
"409","0109A835","A83.5","Калифорнийский энцефалит","403",,1,
"410","0109A836","A83.6","Болезнь, вызванная вирусом Роцио","403",,1,
"411","0109A838","A83.8","Другие комариные вирусные энцефалиты","403",,1,
"412","0109A839","A83.9","Комариный вирусный энцефалит неуточненный","403",,1,
"413","0109A84","A84","Клещевой вирусный энцефалит","385",,1,
"414","0109A840","A84.0","Дальневосточный клещевой энцефалит [русский весенне-летний энцефалит]","413",,1,
"415","0109A841","A84.1","Центральноевропейский клещевой энцефалит","413",,1,
"416","0109A848","A84.8","Другие клещевые вирусные энцефалиты","413",,1,
"417","0109A849","A84.9","Клещевой вирусный энцефалит неуточненный","413",,1,
"418","0109A85","A85","Другие вирусные энцефалиты, не классифицированные в других рубриках","385",,1,
"419","0109A850","A85.0","Энтеровирусный энцефалит (G05.1*)","418","1",1,
"420","0109A851","A85.1","Аденовирусный энцефалит (G05.1*)","418","1",1,
"421","0109A852","A85.2","Вирусный энцефалит, передаваемый членистоногими, неуточненный","418",,1,
"422","0109A858","A85.8","Другие уточненные вирусные энцефалиты","418",,1,
"423","0109A86","A86","Вирусный энцефалит неуточненный","385",,1,
"424","0109A87","A87","Вирусный менингит","385",,1,
"425","0109A870","A87.0","Энтеровирусный менингит (G02.0*)","424","1",1,
"426","0109A871","A87.1","Аденовирусный менингит (G02.0*)","424","1",1,
"427","0109A872","A87.2","Лимфоцитарный хориоменингит","424",,1,
"428","0109A878","A87.8","Другой вирусный менингит","424",,1,
"429","0109A879","A87.9","Вирусный менингит неуточненный","424",,1,
"430","0109A88","A88","Другие вирусные инфекции центральной нервной системы, не классифицированные в других рубриках","385",,1,
"431","0109A880","A88.0","Энтеровирусная экзантематозная лихорадка [бостонская экзантема]","430",,1,
"432","0109A881","A88.1","Эпидемическое головокружение","430",,1,
"433","0109A888","A88.8","Другие уточненные вирусные инфекции центральной нервной системы","430",,1,
"434","0109A89","A89","Вирусная инфекция центральной нервной системы неуточненная","385",,1,
"435","0110",,"ВИРУСНЫЕ ЛИХОРАДКИ, ПЕРЕДАВАЕМЫЕ ЧЛЕНИСТОНОГИМИ, И ВИРУСНЫЕ ГЕМОРРАГИЧЕСКИЕ ЛИХОРАДКИ (A90-A99)","1",,1,
